_id,finishedAt,gameLobbyId,treatmentId,roundIds,playerIds,batchId,createdAt,data.round_count,data.totalDuration,data.justStarted,data.unscored,data.scored
5y4TLSAbbLj6y9nSt,2023-05-05T21:51:46Z,5y4TLSAbbLj6y9nSt,ctNk7LHzma6qu4Ysd,"9XtH4NhXwQgp9T8Jv,yqE8wuM4hAPQymJSw,KsAg52RfsXe3FL2Ci,8TKNLHBZ2zGfm5RLP,GJQu9rihSzTqoPTFh",Du34aMKWGYm4yMc4T,ZwzCy7Ewg7Ny4bp6t,2023-05-05T20:58:31Z,5,120,false,"Game 2,Game 5","Word Construction,Sudoku,Room Assignment"
NBJT8HshypKvCT6fY,2023-05-05T21:40:13Z,NBJT8HshypKvCT6fY,dFPhTauwgXjySKAxm,"JH9gT3RZisq8aqCdX,5btMGrBSWC385j9gp,Q7SEaXrMdkw6hqZig,DxHwePmGvWvPXz6zk,aWe9Sodi2ueqdKJz8",EbtrboBavYAC3Qo9M,ZwzCy7Ewg7Ny4bp6t,2023-05-05T20:58:31Z,5,120,false,"Game 1,Game 2","Wolf Goat Cabbage,Whac a Mole"
sNPvB6aTjhbdyNEtC,2023-05-05T22:01:16Z,sNPvB6aTjhbdyNEtC,co9GxtTZi8ZgiSmb5,"Z67gkJPyC27PkCzgd,hk_be3c5518be83fa5a,CQ9mLX2Qub6Tc4hw5,QchiQKMk5EMAYsDEP,touE9DMACJm9oHEcd","QzaSpohTYReBjfDN8,R6mirW4bDtdGgD9v7,b6xfpxv6Jpq8cNzdv,cbEeaQLp7jphS9iy5,tf4WQ5FMQ6PwCoo88,x2KBSmhwMZTrpqLNP",ZwzCy7Ewg7Ny4bp6t,2023-05-05T21:03:49Z,5,120,false,"Game 1,Game 2","Wolf Goat Cabbage,Whac a Mole"
QYdTFWQu3B5xynKiK,2023-05-05T21:25:29Z,QYdTFWQu3B5xynKiK,9YytkqaHLq4aNtMFy,"v6s9gMNotaLpZRM7M,2NEPbeez5F8WsLrcN,HPwEgJzTsZuuK7KQM,tvHpnc4mBwQhHXNWw,fduAcKsg2TxFqFnX4","RBypHatTRBsYA7fjX,hYSGAyLiPx5aB5bG8,ksFMcTRJ8aogfisZu",ZwzCy7Ewg7Ny4bp6t,2023-05-05T21:04:32Z,5,120,false,"Game 1,Game 2",
qxStYCpHJameo4PqW,2023-05-05T22:02:59Z,qxStYCpHJameo4PqW,iR7SDXzQpALwPMzoh,"CWS96F5qTmyo6x4wP,CcFvHg4MWQEgY8BiN,tLJH5nqkGHMAEkifz,WiSYxvm5aZA6XpE3i,hk_cb6e3f471765b633","K3qSrumnimpQgf7uo,ZeF7XhMPQLN8T9NjB,gbhjXChj8HJGcZvPx,iWtShGyEqNn2hgMsv,jDLnyDrMnHfRhPLxD,xActQMxkwJA8ER8E4",ZwzCy7Ewg7Ny4bp6t,2023-05-05T21:05:06Z,5,120,false,"Game 2,Game 5","Word Construction,Sudoku,Room Assignment"
4w3ZbKnFmhrtdbFtm,2023-05-05T22:18:04Z,4w3ZbKnFmhrtdbFtm,Xg6TSto2BNDfqH7KY,"KRb7c58LiXrz57hty,yj43a6THKN3sMe6s7,h7gDWxWnboRQoaT4h,vj4JEhvgLfgMC8f3e,ZYqjG3KGuqaGzbW7s","J9WGBmE7fQghvzMFe,N96j34eqDrcr3ynzW,yXoZyCbHHDGyDHvQa",ZwzCy7Ewg7Ny4bp6t,2023-05-05T21:07:57Z,5,120,false,"Game 2,Game 5","Word Construction,Sudoku,Room Assignment"
xMbRXwRMcjxeuYasm,2023-05-08T16:39:13Z,xMbRXwRMcjxeuYasm,dFPhTauwgXjySKAxm,"BMwkvdKQhXuFbYrYX,sSCERj9RiqRZNxFxo,NgX4PT49qAFfo5uJy,2s86X8JLdZhvc2NnN,SokK7sqF9Gdjaj3nR",t3sR64fziwETWETed,Wq5WbusKJiTzJS2ur,2023-05-08T16:29:08Z,5,120,false,Game 1,
eYTEs8eZnnSKdEszm,2023-05-08T17:45:45Z,eYTEs8eZnnSKdEszm,Xg6TSto2BNDfqH7KY,"99PzFYm69fj4zmZZy,EbhBEcst65bCn7iRo,qTXSjFPHom39E49ET,shpcrwA7ramf5uSD4,xQSi4J52xW6Fznaqx","5wRQKBY5AgJuPBE3w,DmW5Yf4meBzCjmShq,JBAWpuSJg6BLCo2pd",Wq5WbusKJiTzJS2ur,2023-05-08T16:30:11Z,5,120,false,"Game 2,Game 5","Word Construction,Sudoku,Room Assignment"
hk_049a0461035a2cd9,2023-05-08T17:27:07Z,hk_049a0461035a2cd9,co9GxtTZi8ZgiSmb5,"jQPt3zi4Gh3ikkw5R,pYBMBsHMvq5sAmnAq,ZR98n7mmRtctSiXy7,zvRJ2R852wsrf7Gqk,76RYZWq8bRbqqqAuF","N296EnK8FCk96WF99,SubWmteJf7EjtArJG,YzdAemPTjceZLZpgF,hN8oDdrrGcuqe2Zp3,kWrCbKyNuFvtXnAaE,zxFjTsAK3nePDX25L",Wq5WbusKJiTzJS2ur,2023-05-08T16:31:07Z,5,120,false,"Game 1,Game 2","Wolf Goat Cabbage,Whac a Mole"
9R6C8Jp6QJq9GL6fi,2023-05-08T17:21:12Z,9R6C8Jp6QJq9GL6fi,9YytkqaHLq4aNtMFy,"ZH9YNHrTmHipPRuYF,x4sp2SWcN9yGs6Gpi,Sucn2crECxEeNGCFE,nJkqrX2et3sfrkAde,fqAp3p5yo2EkBZxS8","TeyMh3w7R3n4C9utp,ddzbEFWEpkWSLWfp2,iJX3NdHWybyhAFRkp",Wq5WbusKJiTzJS2ur,2023-05-08T16:31:14Z,5,120,false,"Game 1,Game 2","Wolf Goat Cabbage,Whac a Mole"
jYvFjyABLdKxbuaXD,2023-05-08T17:09:44Z,jYvFjyABLdKxbuaXD,ctNk7LHzma6qu4Ysd,"EJm4czauD6NubdCdz,6siZbmN7kuxC6Yjdn,kHM6esP26J4QcZ3TG,gHjpuQzuRDyuJWuxh,ophMeKRZWJzFYGfQt",9XSio4vvLY4uWEdwm,Wq5WbusKJiTzJS2ur,2023-05-08T16:31:26Z,5,120,false,"Game 2,Game 5","Word Construction,Sudoku,Room Assignment"
yFHqMb62Pxpu5AroD,2023-05-08T17:52:16Z,yFHqMb62Pxpu5AroD,iR7SDXzQpALwPMzoh,"pd7Km3MzwM9Go6icD,eK8Szf9FYh65AnfTZ,7YDRqagBFJqHDm9yr,hk_e0efb894fa9c7b03,RveSt3T3G893NjGvM","RPMiSrpm4T3rc4ffn,YhJXF2EhAgqonkFr9,bDEBvySxGda4fkjyo,qaJxke3fTWkrAXuaR,t9BxuKca6tvEfkD6y,xMxwHPLxj4zqHLxcM",Wq5WbusKJiTzJS2ur,2023-05-08T16:34:13Z,5,120,false,"Game 2,Game 5","Word Construction,Sudoku,Room Assignment"
ksb3N6biAk4j2kN3K,2023-05-08T17:53:20Z,ksb3N6biAk4j2kN3K,dFPhTauwgXjySKAxm,"t3u8bSEGoHP4kri5E,5gEMLHTfEzvDQhrwN,XcYgmksmPnsLr2DQ4,P4BL3YhQ2q97R3Y7z,kifg7TwmKYTZLrEs5",rHGpq4dHsLXgDAh7i,phh7kCg6xehe2jPBY,2023-05-08T16:47:15Z,5,120,false,"Game 1,Game 2","Wolf Goat Cabbage,Whac a Mole"
3s9QxKLYZmnKfGu6o,2023-05-08T17:42:27Z,3s9QxKLYZmnKfGu6o,ctNk7LHzma6qu4Ysd,"9JFTLNvktWjz3tGMp,hLY9oHPPghjAQDqxe,BuP223TMfdKKYZZcD,jnvQ22fNRdQYK53ir,RuZELN4ME5Qe9oqYT",stgL5Ju577a94ggrJ,phh7kCg6xehe2jPBY,2023-05-08T17:03:57Z,5,120,false,"Game 2,Game 5","Word Construction,Sudoku,Room Assignment"
T8x3vtvZ75RyDBGJG,,T8x3vtvZ75RyDBGJG,9YytkqaHLq4aNtMFy,"H9KiGGpR8drPQ32wn,cDfCngH5Bv5AeSpWP,xFMa55eNMbePY9Xp8,MMKLsdyBcnqn63CpD,JDid3cjkJpkERxXBp","37xicECQ2W58oRDfG,LrBdN4GLGe6SKRcKK,RbiBw6Z79fvvRepS2",y3CGKqRZuseJEwMHg,2023-05-15T20:00:47Z,5,120,false,Game 1,
h3WxtinLJcvujDTy7,,h3WxtinLJcvujDTy7,co9GxtTZi8ZgiSmb5,"vcoyWHRZBpAHTMBRh,qerurdDPn6grGDqR2,gwY27FGHA4uSkaC9L,JL6savoWJDCpmuGgj,nhdPY73KzSuZkyqKJ","7XH7DBFQnDTbzRX77,FLSRiJC3RHPHXpuj8,Nzz6XFWJMnfSqYrbg,QTQLnSo6k96zpkQcX,WB7MehJNvEekneMQK,v39gLRatcWyyB3nXs",y3CGKqRZuseJEwMHg,2023-05-15T20:01:05Z,5,120,false,Game 1,
