_id,index,assignment,full,runningAt,finishedAt,status,gameIds,gameLobbyIds,createdAt,archivedAt
FHuCWryvz2r4u7Ane,110,complete,false,2023-08-24T18:19:56Z,,cancelled,,"TCHZK8E4YDxPpe6SP,MCQR4Y2BJsYkxDwRJ,wDfkr6LK7dKHZDmpg",2023-08-24T18:09:42Z,
9RhxM3BrRnFYTikNF,111,complete,true,2023-08-24T18:55:36Z,,cancelled,,"iqdX4KQDYuAPM49c2,jbn4orgKM7ij8XhnM,TrwYQySD5ZiBpeism",2023-08-24T18:50:41Z,
duEf2rkKiFQjrdku6,112,complete,false,2023-08-24T18:55:37Z,,cancelled,,"3j9XMpSEmtuzLpvzz,NRveMY2CqnS7eLTdM,58foeexajnMd9rXdM",2023-08-24T18:50:42Z,
JFkcBtkbkNJtcETcC,113,complete,true,2023-08-25T14:16:13Z,2023-08-25T15:18:36Z,finished,,"KyBBZCCZn5cMab6EB,Lt8S28aPcNjKtZy87,cGPeFe5uRZFjj79eG",2023-08-25T14:16:09Z,
fTv5naSBAPqEA2H3F,114,complete,true,2023-08-25T14:16:14Z,2023-08-25T15:30:13Z,finished,,"dYGdg6kJ3kZvXnRW2,iWNTevtxTEiH9DTY3,RrZQcxymM3BRELEGm",2023-08-25T14:16:10Z,
TpQQcRTBqS5jnFh5n,115,complete,false,,,cancelled,,"4xdNCLTdq89nEwyYc,yaFA4MiLDwMJxoPPL,mgc6DvC9GHQM4WxEL",2023-08-25T14:33:46Z,
jKRHzH5o6rHmzTHZv,116,complete,true,2023-08-25T15:40:32Z,2023-08-25T16:37:31Z,finished,,"q8Y6JkkEjg2S926E8,TFG9uGYwDH3HoCduq,79eSt4LeDMfXsQc7P",2023-08-25T15:36:31Z,
FxbEDQtFsKejECR5T,117,complete,false,2023-08-25T15:40:33Z,,cancelled,,"a4FbYoSRG2pxrijwM,7LQKFx4x57FAMZogJ,hcG67pngHECy4bGxc",2023-08-25T15:36:33Z,
P4JYrFomCZkAgYL9H,118,complete,true,2023-08-25T16:45:04Z,,cancelled,,"DHWoi9RdmLhRN9tZz,kTTzDmQhMjbKfRNbe,K287qpAaRe7hpBwMS",2023-08-25T16:43:08Z,
8SNDuq6NeN55DpEpT,119,complete,false,2023-08-25T16:45:05Z,,cancelled,,"BWbpuiS6b2gaCDF5u,TBN5yaZeZ3xhyqpiw,9ajFB4uBojFDzNiXC",2023-08-25T16:43:09Z,
cHhGfm2xTXMLefG84,120,complete,false,2023-08-28T15:35:10Z,,cancelled,,"SMJ4JYqFHSg7SSLBj,5PwSnDBrCRk2QQx7G,QwMh99DXb3Hcp2Pho",2023-08-28T15:34:33Z,
QsrjR8ojq3T2d42os,121,complete,false,2023-08-28T15:35:31Z,,cancelled,,"HhP8zgqX2LbHaFbkz,Cfdn97TAemXAwmmGo,gARpchJ9cMaixXA8j",2023-08-28T15:34:34Z,
ksiMsGfMFK9JGE2xi,122,complete,false,2023-08-28T15:35:08Z,,cancelled,,"Eo9QRL6hMH45yZkDq,Tn6aCBhfgzHRiCgN8,CQoHJNZautdCNDGkQ",2023-08-28T15:34:45Z,
5HWEeQpzr6Sjj4xBk,123,complete,false,2023-08-28T16:59:36Z,,cancelled,,"rmH3bJpoWRmht82As,e9KiTyo9D2TarStPs,93FgnJHrpT8qZpfgu",2023-08-28T16:59:34Z,
Cz3x2bonZtvBoMhxw,124,complete,false,2023-08-28T18:09:47Z,,cancelled,,"776owJrturmRn6jLG,fko7kP4mNkKcodMpu,c7qT2aDL6fzgM6nMR",2023-08-28T18:09:27Z,
xQf69P64aTbYwr3Yg,125,complete,false,2023-08-28T18:09:48Z,,cancelled,,"Jfe4K49wKWa7XL7Xq,GbdkoF7iYwXChEWae,GWK7iE3kbAGbf6XHF",2023-08-28T18:09:29Z,
j8afhmZqaDDB2aJoE,126,complete,false,2023-08-28T18:09:49Z,,cancelled,,"dAKWQAQ7axWi6cQQE,4pPvyvj83ptR2bt4C,joxTiE6SZ98gzJbd7",2023-08-28T18:09:30Z,
MM6LuhKmSxAeJzxtd,127,complete,false,2023-08-28T18:09:50Z,,cancelled,,"DQNvRSgEC3Wk9x4cy,yX9kkT5DkpGCn9sPg,keyGXd9X2LLhhKNBH",2023-08-28T18:09:43Z,
gkxZbDvyttAzibm8y,128,complete,true,2023-08-29T13:00:01Z,2023-08-29T14:00:24Z,finished,,"tnMvgaXGRbXdhnWB7,zgrtG7SNCqdADwtqZ,Yahg58xy9bD9qEdBm",2023-08-29T12:56:08Z,2023-08-29T16:59:38Z
R9gjdTATPTroKFoLW,129,complete,true,2023-08-29T13:00:02Z,2023-08-29T16:28:07Z,finished,,"8XdX9fPWFE8SRNvYj,EaYJYLvKmdH8SmGSm,saWxToDGLR3SK8DPJ",2023-08-29T12:56:09Z,
FmPoP2jRZwzbTAbzc,130,complete,false,2023-08-29T13:00:04Z,,cancelled,,"rFugJXqszRk4YbvCw,TpsXDdy4dLbWbKSJ7,WNRMzmhLpouqAZQf5",2023-08-29T12:56:10Z,
quKEDHYy4kMKEfmRo,131,complete,true,2023-08-29T18:07:36Z,2023-08-29T18:55:38Z,finished,,"8fTkebfGYQvPNnehH,S2Pgxi9m7eJREExEm,cCL6NiAa3cxocGpxR",2023-08-29T17:58:16Z,
9rnR5JEjoDmYNc4qa,132,complete,false,2023-08-29T18:07:37Z,,cancelled,,"RiCSGtE3EXgwDeqnC,hk_59c4d5e6725548f9,cSfegmhx8XxEu3a7c",2023-08-29T17:58:18Z,
afDNxubS4xYTkpwwC,133,complete,false,2023-08-29T18:07:38Z,,cancelled,,"iTagRfSqStMpPn6sF,wQwLuSj9QFTByqwiR,5CrmGm5M3XJNwNewE",2023-08-29T17:58:19Z,
aMAdPDve9Atzywaom,134,complete,true,2023-08-30T15:26:06Z,2023-08-30T16:18:01Z,finished,,"jnmqwqFspozLrCJqQ,ZbuSjsopppaumhPhE,sCGX9QTeLEogN65Gg",2023-08-30T15:12:22Z,
HAzajcjkrkP4kToB2,135,complete,false,2023-08-30T15:26:13Z,,cancelled,,"Y4Jgc2fMYdjzGCR68,ZPsNmKEozhpbzpRR6,f6kwEkWxJ6sybkZd4",2023-08-30T15:12:24Z,
FpWm2Gy6jRc9bgJBi,136,complete,false,2023-08-30T15:26:17Z,,cancelled,,"zEqSkoRePp2xDkkGe,97cWuyYHsrpevqXb3,jt7o7QsYEi2sefTHD",2023-08-30T15:12:25Z,
mob4dQZXBFRaoiKTC,137,complete,false,2023-08-30T16:57:41Z,,cancelled,,"xg26kfcpsquEqPaJW,PmoQZzZxwwdF7iBSL,q7q6xwKc3yLnZ54rZ",2023-08-30T16:45:38Z,
gmJigYiDoxon7pgkY,138,complete,false,2023-08-30T16:57:44Z,,cancelled,,"MpkGcEwYzP4JFmYj9,vJoWspMbfJqgG7dPF,3dpTdCB3RPe6vBZKt",2023-08-30T16:45:40Z,
xdPHaMAfufA9zrAxj,139,complete,false,2023-08-30T16:57:46Z,,cancelled,,"bfC47XgLssrg7AcjM,kpNfnTLx6Nf27f4Nn,Cfk55qLudeRYTDnC4",2023-08-30T16:45:40Z,
Zre5Ns5uQrhcAbTn8,140,complete,false,2023-08-30T20:09:54Z,,cancelled,,"YfGfJWYhpw22dkBCy,ao5RpSzkrTqPMyPCN,CiFJWYvbJyyWwTLhk",2023-08-30T19:37:27Z,
3wJRXK2vok5A9BCL8,141,complete,false,2023-08-30T20:09:55Z,,cancelled,,"3HyNWLTkoihtePWfw,aYCpFqfgLaWfad8sY,27cXu5xdtFp8A4aEg",2023-08-30T19:37:29Z,
ve28C2wxefmDoFFFw,142,complete,false,2023-08-30T20:09:56Z,,cancelled,,"DT8xXfL4Gjm54pWYb,rTjNCYX5nsyfdMxc9,mbZ3ywajgdcgSa7a4",2023-08-30T19:37:30Z,
5ZcnG2NWzhHXdgGuk,143,complete,false,2023-08-31T13:54:10Z,,cancelled,,"7jK9X9upnq6Z3XqhB,D3bxqsyx88Ypfn3fZ,tB8GNBkS7nvwcDTnm",2023-08-31T13:40:38Z,
B2BN8m3c7GKzFsnnQ,144,complete,false,2023-08-31T13:54:20Z,,cancelled,,"trSRZvzaERRHr55GC,2ABBy6fk4droADyaH,cfuCPaM8HGrnHrZgP",2023-08-31T13:40:39Z,
oNuv93QfiQTHg42qh,145,complete,false,2023-08-31T13:55:45Z,,cancelled,,"Z6bdJDfatYbJowskZ,rDdzhSx8TNTnbAdvi,GwfmCpPXEWL3wqJMC",2023-08-31T13:40:41Z,
tbCKMLiXGfDcRGXAd,146,complete,false,2023-09-01T15:25:11Z,,cancelled,,"icrcvagLyTpWsKvDL,wR8G5mtWyQ79YgpkD,MpGRE9NPzLj7LTq9c",2023-09-01T14:56:53Z,
yA4mWT6kHBRjDdWwg,147,complete,false,2023-09-01T15:25:16Z,,cancelled,,"tMPtrzqtqSixWJB8F,9RwxwBQF3ckpHgqBz,K5uNvXY7kkCibpbdB",2023-09-01T14:56:55Z,
5yL5Sj7CM6hchatte,148,complete,false,2023-09-01T15:25:19Z,,cancelled,,"a78gnMjJgtktHotXE,cycmWPWD6bNRyTKkv,zwGoRZn4QcMrtCkad",2023-09-01T14:56:56Z,
opEs8stCypwEmEwHW,149,complete,true,2023-09-01T17:25:36Z,2023-09-01T18:49:34Z,finished,,"MTs84jSRhcj2DPQ9d,QNzN4cv8K7g5jo46z,nHW7qCAdkeCZ3DCsa",2023-09-01T17:24:04Z,
cRRdZuJ97p54gBjBf,150,complete,true,2023-09-01T17:25:37Z,2023-09-01T18:57:04Z,finished,,"iad9foJZsCsDWDqaA,SNDTc7LdkgsfDnTLG,NTpoPdhivjqFeQZZm",2023-09-01T17:24:05Z,
qiWgye9WRtfDdsoNW,151,complete,false,2023-09-01T17:25:38Z,,cancelled,,"7Y9pEDZoKMydsmMwZ,XMZneHA9CPqetogfb,q4HJnqrFg4e2PWJCJ",2023-09-01T17:24:06Z,
tvKAcQvyfmJ3JwBpo,152,complete,true,2023-09-05T14:23:59Z,2023-09-05T15:24:33Z,finished,,"PA7CxN3TAHkxb3Fnz,HBmy2wCk6Wd5evRzu,QGL2HMkbQHruqDFy9",2023-09-05T14:03:26Z,
QJGuYCj6mQzkwwcob,153,complete,true,2023-09-05T14:24:00Z,2023-09-05T15:31:29Z,finished,,"LPeJuNdcXrZMjAEeE,wYMpcYFKPQ6QsBMYk,DLdbsWRbuZEXtWYGz",2023-09-05T14:03:28Z,
rgoCG4cSYpC6KbRyN,154,complete,false,2023-09-05T14:24:01Z,2023-09-05T14:53:58Z,cancelled,,"PCc6yyeYTE8wRc92t,gqeu3crsCnmFcmsjJ,cQbHdPFdNKBbxrBv6",2023-09-05T14:03:29Z,
6KsZ5cZgdxcgEsnWo,155,complete,true,2023-09-05T16:00:05Z,2023-09-05T17:25:02Z,finished,,"bhpTx7JXsy6B9JBmo,YvBDE2tioFngTGfN7,c7y73xwLvCQLnYP8h",2023-09-05T15:47:56Z,
gixHB3Z4NjpysHjG5,156,complete,true,2023-09-05T16:00:06Z,2023-09-05T17:28:30Z,finished,,"WWQcwoesatxe8E2mE,oxP8ScdRjfyEqQ7br,ptHuEBuDe74Q4NBDq",2023-09-05T15:47:58Z,
cait5hsfxZt37r4eC,157,complete,true,2023-09-05T16:00:06Z,2023-09-05T16:39:23Z,finished,,"ijuTRywPMNX5r56LF,57QCRNk8bk9Qurv6Z,murf3tX3ZMf2L2h86",2023-09-05T15:47:59Z,
xzMTXwxiLCfN2sda8,158,complete,true,2023-09-05T17:57:31Z,2023-09-05T18:58:32Z,finished,,"5wScbG6TmfAKahPSE,z2KR2Ki2DiXWRbTHy,DTazzks3qzTuddJY7",2023-09-05T17:45:52Z,
GcpSiheutHmaqCxgR,159,complete,true,2023-09-05T17:57:32Z,2023-09-05T18:56:15Z,finished,,"r9WbDeskuMfBPvKJD,LP743XMqjgysi9CCE,B38KNriKM64KdbR46",2023-09-05T17:45:53Z,
K43dewLQAQ9M7hjvw,160,complete,true,2023-09-05T17:57:33Z,2023-09-05T19:09:44Z,finished,,"NBi8a7bp5oZer7rid,TXHZJbciMjgwscHLK,7SLgcwjJMRgCYwqem",2023-09-05T17:45:54Z,
2qPbjNQLQG4wp4FAn,161,complete,true,2023-09-05T19:48:12Z,2023-09-05T21:05:11Z,finished,,"2qW39PtiRyRGvKTwp,exy3CamTQoPXGCCmY,8TsSmk6PtKiapmu25",2023-09-05T19:42:42Z,
7ragnnPNhAGQED4Wm,162,complete,false,2023-09-05T19:48:13Z,,cancelled,,"yygvEho9Dq6jhjobk,bgzyqn5M5SHsZyMr2,EDwFyAqBDgWAqbhtk",2023-09-05T19:42:51Z,
KgLx2cDfCZG8iMgrj,163,complete,true,2023-09-06T19:24:57Z,2023-09-06T20:21:10Z,finished,,"s4w6ktuk8XPYgDnF8,7n7KJRYij8QNHAnu5,nT8JQWQf3madcpfGh",2023-09-06T19:01:16Z,
NhzxEiermpRMswr8w,164,complete,true,2023-09-06T19:24:58Z,2023-09-06T20:38:29Z,finished,,"5yE5PXYeLtMhyGu7x,mjehBbrezMnafKtPB,ZdLQabuBL3xLzqAdH",2023-09-06T19:01:17Z,
moDGTdvojewsskCw2,165,complete,true,2023-09-06T19:24:59Z,2023-09-06T20:37:52Z,finished,,"nBADrvhZxPr3PNCxu,KnGeDuD35k2u4LeKK,NNdC9toGKa2tySbWG",2023-09-06T19:01:19Z,
