_id,finishedAt,gameLobbyId,treatmentId,roundIds,playerIds,batchId,createdAt,data.round_count,data.totalDuration,data.justStarted,data.unscored,data.scored
ZTQ68Dnmkbh2PjvsF,2024-04-26T15:41:09Z,ZTQ68Dnmkbh2PjvsF,HHZXj63Xh9uHmPRES,"oYxKNP3Xj9z7djduy,MDApxJBxxFTwHM3j2,B54QXSecaR6AWEbWe,TWh4K2KJneNiMJAua,hk_44f0cdbc1e310ae6","GXciiBYL4ntE5vkTH,LCPfrN94LaApMjewT,LwPug9TNbiCoRheSG,qWrwKg8edpxfn4TMF,utfhFZw57BKkQ6G2G,zWGJddoKMANtqqmpR",cGYYZTm6NeAtsnXqG,2024-04-26T14:44:11Z,5,120,false,"Game 1,Game 3,Game 5","Game 2,Recall Association"
SCwwxS4CyaJj5uJQX,2024-04-26T15:34:49Z,SCwwxS4CyaJj5uJQX,LBzxZ5bewcvN2cpwD,"7fMEL3cugEZFkT9Da,EPkXK6fm2pnQe7mWZ,Es4w5v8K9K6honEkD,FhF72XiXy4PrNp6tW,4KNmr6AcanwjDzMGf","Hjz3hTHaXo3NkmcHC,Xwcuc9FMavNRPtBo2,hZxvCdohAvoYm6KGK",cGYYZTm6NeAtsnXqG,2024-04-26T14:45:43Z,5,120,false,"Game 1,Game 3,Game 5","Game 2,Recall Association"
bJJqZadr6ku8CQWjr,2024-04-26T15:45:28Z,bJJqZadr6ku8CQWjr,LBzxZ5bewcvN2cpwD,"Ee8w3bB4fJdgqTWCy,yLoMmWwCDui6kMB2T,pEpv2pTicruTAzvEx,d74KNpeMoJXyrc2Z6,mMoofDggMwffcoGt4","CTFQaG6Gi4aSJWabw,F3XBZFgmFbzaLGQAw,kF39B6nYkkNDtpkqe",yr4NBh6EG9aPHFepe,2024-04-26T14:45:58Z,5,120,false,"Game 1,Game 3,Game 5","Game 2,Recall Association"
ojYFEyD7rBPDq3mqG,2024-04-26T15:29:47Z,ojYFEyD7rBPDq3mqG,LBzxZ5bewcvN2cpwD,"aPthA6g4vnoQ6Mice,a6fkcw3SJQi2Ptwxo,DeorBL3ee6gwFm5AH,QSnTsiNv99BcunDog,EA3niLtutuBaq6ov7","H89Wf6EXeACHGcrGw,qJa6DYcKY43oBb2HA,tQBdoYM2j2occWYYx",zPapTv7nCn8uB9Ecj,2024-04-26T14:46:26Z,5,120,false,"Game 1,Game 3,Game 5","Game 2,Recall Association"
YoXqTcxKioXDy6sKi,2024-04-26T17:05:08Z,YoXqTcxKioXDy6sKi,bTwT8vTEXL8dyLLdf,"m74NFFTY4ncsSwfZm,hSdnapw9XqdyJycnM,eodWadoNcsQpzHZKh,ujuszFhbzAZeYC2rw,5kLB82FK8syaF3AfZ","Gs4uNWD3eyYBQBcmJ,MBfxLJdLQNoRT9q7Y,SQdtNYxzxqQAoaxcx,agDibaKbW6qHHHep7,eLg9eXyCMYkcKD8fj,jKmhc2SASeh2xTvyt",C5qtXgNReNZiWmdkz,2024-04-26T16:06:51Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
JzeicCK3puZLrygnx,2024-04-26T16:33:47Z,JzeicCK3puZLrygnx,FALzYuDWpbg5NeiYx,"qPxkKRZy3Y64QbfNm,xB2RXwAYqPYYqaeMm,9vQMpL6nhgHA2pT77,sM6eqHrEaTxj8Qu5X,nMkfZGwoAmWGPzwWg",3LgAh7DBng2ckgWFh,C5qtXgNReNZiWmdkz,2024-04-26T16:08:41Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
3QDAeYja9u2yu2wtJ,2024-04-26T17:03:49Z,3QDAeYja9u2yu2wtJ,pB6N9LuAiAJAB4dKm,"dF8Yqmta9nnsHSGfS,QyYi5N67JFDoJBcQX,WJFxdPmSTNLGjT9G2,hk_a41b5673009689f4,7hBwGgdYfsR4bt9rs","hk_10a59f5dfd393064,ig5S9XaReJ6xy8fWu,rzj2irSfcgQGdjQYk",C5qtXgNReNZiWmdkz,2024-04-26T16:09:35Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
7nw5eZeQEZh6w2y3w,2024-04-26T17:10:33Z,7nw5eZeQEZh6w2y3w,FALzYuDWpbg5NeiYx,"6ZRDzsYxLBj98EJQX,CfczXo8SkFPm4Qgem,DB5XKmcvKsCswcduz,CcBr33QPspKykx2eX,fekNdQtjt7wAnkS49",QEhtXxa7qPYCFchfb,jkmEQ5WynaHTaWdFG,2024-04-26T16:13:04Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
6uSkQ9j7aDyQuYYiR,2024-04-26T17:13:49Z,6uSkQ9j7aDyQuYYiR,bTwT8vTEXL8dyLLdf,"9MqRsByjRczAedAMp,hu6nF9dthGozpNhcq,SeotpCcwRqZMGabid,FDnYh3RP3dQwwxtGF,J2ZWeigEhbDJgH5LT","6iddHLwaZB8JL4jWj,79japxKr7buDb3gFn,FEksSSdrGZ9ujXsKy,ZRQAtGPJxPj622TXA,gy6A6QKg2KLXfDn8T,u3cJ7cywmhKk7bzrW",jkmEQ5WynaHTaWdFG,2024-04-26T16:14:42Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
5nYr64YMFhM8EJuLK,2024-04-26T17:11:12Z,5nYr64YMFhM8EJuLK,pB6N9LuAiAJAB4dKm,"6AdAtCxgTHD85agj4,HKfMoqSjhEJop29et,HinaiSop43YudLi9K,xTe7qB4R2A4SQm3Y8,4JW4tLi753jr8HSt5","6npqBAPS6kkhuj3Qy,FdEW8Kyz3E3C4f6ca,RrDCRS3bAPFLNTgAR",jkmEQ5WynaHTaWdFG,2024-04-26T16:14:53Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
H8dQxtQgTpw427RjT,2024-04-26T16:38:47Z,H8dQxtQgTpw427RjT,FALzYuDWpbg5NeiYx,"eEYSsxRihZM4EpmpY,w3zDK6QAQqModdYGN,SaHj9eun3jiNmkoE2,RWjeGiYNvjqiWwgco,Y8MNEW36kFBShnpJs",aYAyqNgFHruZvCruz,BeWZABfvDccjmnXMG,2024-04-26T16:21:04Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
i9g4YLxM3zuxGuQkM,2024-04-26T17:22:37Z,i9g4YLxM3zuxGuQkM,pB6N9LuAiAJAB4dKm,"LZpZ3Ezk78YAB8KcN,diqu4ZcaWFu47GMRT,Z95DG9dGNrMsEqYen,GzmjRmTXPA4HSkgt4,HvdEuJqbz7sw2oP2f","hk_62b26daa1f5762d7,quYQ9QuwzW4j5oMBf,zbNxtw4c4yjki99AY",BeWZABfvDccjmnXMG,2024-04-26T16:24:07Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
iRERt6TSvvMJzX8Az,2024-04-26T18:07:42Z,iRERt6TSvvMJzX8Az,HmHFGRK3wX6LENS8j,"DnyNDLCmFPrbgHqFM,Z9L9qPwY5gZx2pf6Q,5bzRvbQeTYXqmeCiA,NRGNKNHosMaNNDkK2,B3aJpAmwnRqF3Bugc",6mSYD4n45MQBzmCzM,TsgRegrp6JvothYXw,2024-04-26T17:27:57Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
sbHP54tSMnvwJ2Jtf,2024-04-26T18:18:17Z,sbHP54tSMnvwJ2Jtf,ecgFguPzbTHokcjBn,"S9X7HDaTmq7W3kJ23,vWMik4P3ZcfX8bHvE,fXMHqYCo3Gee3znXP,kAMBgQkJaMY58Nhhu,vp2W2aXzANWyiXtH9","4xnr5R3oiMZYWiqE8,6KWZydvb5cXmbuRFF,aNK2n8f6yRexWaXhy",TsgRegrp6JvothYXw,2024-04-26T17:28:24Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
BgyxxmF7WtxZSbDtX,2024-04-26T18:27:12Z,BgyxxmF7WtxZSbDtX,NPJ92ojHqBwWuQWS7,"eQkMxbsrpsgPM6cxg,7RAypGuWphmrp5WgC,irNqs84BeYfuoQzcW,JtyCErsaQxieNZdp6,SoFv2ctFgbQaxfvh5","6KSNSLevGQPd9DkGt,E3yM74o4bAkB6TCmR,Yve9RbHeH2NbcQDDa,bb6zd4JDEMR8ut2KJ,kXhd8QMMChxdo7mYw,s82dJ6TLjWrxqDehT",TsgRegrp6JvothYXw,2024-04-26T17:31:38Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5,Game 5"
jPoeZe9jw3FBFxbkj,2024-04-26T18:33:51Z,jPoeZe9jw3FBFxbkj,NPJ92ojHqBwWuQWS7,"PxmwnYJwSZGhvBbaq,C8Z6y5tL7Rg8G4yNR,XbfvirncpLxKWL5CW,9Gns5noPMZooQPwX5,hk_d2b677c97497a157","HdP4WdCEQFd2Roece,NGknknFHFr4G9h833,bRmmryxT2g4xRPTyP,eygQiwfEdvpvr3wxy,iSk9uP9rh8QB93jp6,xDh5cFij8CZLjxE23",zEtXeDCGrvK9DSywn,2024-04-26T17:33:57Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
CGR5XCF8sPwc9AmfF,2024-04-26T18:25:51Z,CGR5XCF8sPwc9AmfF,ecgFguPzbTHokcjBn,"xrDa3Ncf3tyNC9W8P,cxen2ua5dNg4MuHML,d93TkCQgxevZyTK5A,8iR3F9sFL7PWSxNWJ,YKbrCc7L6Lf4Ahj8a","QpcdSAtG2QaKyZTJW,ZZNGX2HunCj3Ks7xY,aHw55xaujeaN2Kc8B",zEtXeDCGrvK9DSywn,2024-04-26T17:34:05Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5,Game 5"
JB3ExMvJDFgNprtAt,2024-04-26T18:00:34Z,JB3ExMvJDFgNprtAt,HmHFGRK3wX6LENS8j,"NuhmPpJYJDz8NjQj6,SQBZmPiZFMHe4N2HL,529Gjzep7Rn586WQZ,dFTbMBy6Ae5Xb4x2b,zwGyssgHzNj5i7FLe",XR3JkGoX5hQE3jrdQ,zEtXeDCGrvK9DSywn,2024-04-26T17:34:08Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
ykmGbDdsXHA3DRWam,2024-04-26T18:04:21Z,ykmGbDdsXHA3DRWam,HmHFGRK3wX6LENS8j,"hwhzF8X5RdBTrhcPy,Bqjgp24aM5CPFbJ2c,EpkmrkfG7qhSDJunr,dih6hoagnvgFy6g8b,HtLhfoKPNPdjBKznH",Ys82muw3a4svBWNAS,vPbzp8M4A5WwKF94G,2024-04-26T17:35:37Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
j9d9ZeFoWtmbJFoWQ,2024-04-26T18:13:24Z,j9d9ZeFoWtmbJFoWQ,HmHFGRK3wX6LENS8j,"mTfz2FTKdpwumQCzc,WCEaEMLpjgz7rCyiB,PMjR9yYxY6WQXNYnv,6NhMZrDRx7Khw7Ync,DxtEPkAAs3TBME72k",BFXET7XSsiANBuJXi,hk_6380d476edabdec9,2024-04-26T17:35:49Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
Gac4qCcS67Huc7BMF,2024-04-26T18:28:27Z,Gac4qCcS67Huc7BMF,ecgFguPzbTHokcjBn,"xr9CptW5DtoE4qiYn,2rGCs9mujS4oexQMM,aHfJQLX3q4kigEicr,JTkhujA7dr7k8zMYD,EcBcvhPWvn6JoT8Xj","hk_ce0b1e03844bf206,o4MEz5izDy6ktLL8g,tvfDM2EFYzijXJbuE",vPbzp8M4A5WwKF94G,2024-04-26T17:36:12Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
M9qsEkhfhPezmhiEr,2024-04-26T18:34:12Z,M9qsEkhfhPezmhiEr,NPJ92ojHqBwWuQWS7,"PWeMe8hs846vgZTPQ,BDchWZR4ngqLSA49B,igfgJ3gkiSdBgqMzJ,hJiwbnRhQDF2yHuv7,7c34hiQvPyJitpwSF","N6PhXWEcvxgP39NFD,R9cqeAdC9WngzGNyg,YJ9HJDcCLjGG84wX6,eYgDoqWpdqtNJ3dZL,n5R5E5KoAJfXHRk4G,rqSXWXuM9rom4BHDR",vPbzp8M4A5WwKF94G,2024-04-26T17:37:22Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
6C3bEt8Zg2KYGsxnj,2024-04-26T18:20:42Z,6C3bEt8Zg2KYGsxnj,ecgFguPzbTHokcjBn,"n3d3kLehAwKiHdieS,qNtbAvC2D8fiDp53N,EGjonqqLxTAKdRk4d,pKrFaTX2ictJoRfDg,T4aHp2b2w4dwvtumB","QbGQsPYwhJJF63gbt,jrTG336pryi6P7N7e,nW5NBzdr5GDie6NKZ",hk_6380d476edabdec9,2024-04-26T17:38:08Z,5,120,false,"Game 1,Game 2,Game 3","Recall Association,Game 5"
qMcbiDbkEzCCbPHAw,2024-04-26T19:02:28Z,qMcbiDbkEzCCbPHAw,KD7Wf49ikKYvGSu2b,"tTKtRQtzqeBgstb6v,hyEjiepe2dM7giPKn,kZuisgsZcxoCovDLW,MtXFaw4WEPZfnG3Yh,NgoK2LHnT25wg3tw3",eWrpe2BTL2SGXLrye,tgQTLRg294fCoesEi,2024-04-26T18:41:18Z,5,120,false,"Game 1,Game 2,Game 5","Recall Association,Game 4"
